# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.117839
# Diagonal elements of inverse mass matrix:
# 0.000259589, 1.80545e-05, 0.00130774, 0.00497353, 1.06137, 0.000521641
-354186,0.641912,0.117839,5,31,0,354192,2.03778,0.00574121,0.327564,0.412568,40.8329,32.6605
-354187,0.986644,0.117839,5,31,0,354191,2.05789,0.00200685,0.349213,0.416097,42.76,32.391
-354186,0.991391,0.117839,5,31,0,354189,2.0584,0.00244347,0.313976,0.372261,38.1789,30.9775
-354185,0.950817,0.117839,5,31,0,354191,2.06279,0.00111004,0.325896,0.36879,41.5277,30.4969
-354183,0.999265,0.117839,4,31,0,354187,2.06606,0.00105655,0.33441,0.412076,40.3163,31.3137
-354185,0.998364,0.117839,5,31,0,354185,2.04193,0.00480105,0.368116,0.394472,40.4534,31.6506
-354185,0.976177,0.117839,5,31,0,354188,2.08327,-0.00182302,0.274527,0.375024,40.4189,31.9112
-354189,0.861011,0.117839,5,31,0,354191,2.06,0.00104933,0.273735,0.353034,41.3371,32.8406
-354184,0.926277,0.117839,4,31,0,354191,2.08239,-0.00270788,0.315739,0.384976,39.6085,31.2707
-354185,0.991396,0.117839,5,31,0,354186,2.05945,0.00251803,0.353431,0.399081,40.8267,30.7925
-354184,0.996258,0.117839,4,31,0,354185,2.08066,-0.00225258,0.308662,0.39128,39.8952,31.9519
-354186,0.829186,0.117839,5,31,0,354187,2.06811,-0.000257873,0.311342,0.398502,42.2806,31.1378
-354185,0.940488,0.117839,5,31,0,354188,2.08237,-0.00214644,0.344033,0.3901,38.5208,32.0759
-354184,0.836855,0.117839,4,31,0,354188,2.08435,-0.00223661,0.340829,0.390903,39.1519,31.7668
-354187,0.93846,0.117839,4,31,0,354190,2.07514,-0.000853553,0.349574,0.384838,37.3847,32.0079
-354186,0.990831,0.117839,5,31,0,354194,2.04883,0.00400961,0.278009,0.399049,38.826,32.1883
-354187,0.998929,0.117839,4,15,0,354188,2.04216,0.00485931,0.268167,0.39351,38.6523,32.2133
-354190,0.955261,0.117839,5,31,0,354192,2.04806,0.00402195,0.260673,0.406472,38.7995,33.4735
-354189,0.980356,0.117839,5,31,0,354192,2.03294,0.00644322,0.295919,0.38966,39.3636,33.3458
-354185,0.999906,0.117839,5,31,0,354191,2.06144,0.00138651,0.397772,0.398224,39.9422,32.3114
-354187,0.98789,0.117839,5,31,0,354189,2.08046,-0.00144016,0.38676,0.412066,38.6821,32.6756
-354189,0.999709,0.117839,5,31,0,354190,2.06512,0.000652729,0.233346,0.397363,42.7924,31.0138
